,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
1293,@Tntlovesbnb Rude! A caramel cake would’ve been a great dessert today <U+0001F612>,FALSE,0,Tntlovesbnb,11/25/2021 15:13,FALSE,1.46388E+18,1.46389E+18,801543930,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",metro_man,0,FALSE,FALSE,NA,NA
1294,"This is such an embarrassment on all levels. The transport system, the team, all of it. Top 10 market in 2021. https://t.co/oA1syqPfjs",FALSE,220,NA,11/25/2021 15:10,FALSE,NA,1.46389E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",funnydanny,32,FALSE,FALSE,NA,NA
1295,"Happy #Thanksgiving! Remember, it's the turkey you cook and not you getting fried on the Metro! #WMATA #Back2Good https://t.co/yNLgYrcjwu",FALSE,1,NA,11/25/2021 15:08,FALSE,NA,1.46389E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FakeJackieJeter,0,FALSE,FALSE,NA,NA
1296,@SeauxCocoa I see Dave going to work with the spatchcock flow,FALSE,0,SeauxCocoa,11/25/2021 15:06,FALSE,1.46387E+18,1.46389E+18,166599038,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",metro_man,0,FALSE,FALSE,NA,NA
1297,@thewritin1 Indeed lol https://t.co/w8AkQzVzYL,FALSE,1,thewritin1,11/25/2021 15:03,FALSE,1.46388E+18,1.46389E+18,71536509,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",metro_man,0,FALSE,FALSE,NA,NA
1298,@Tntlovesbnb @KiannaBanks Lmfaoooo the BBL bird,FALSE,8,Tntlovesbnb,11/25/2021 15:03,FALSE,1.46388E+18,1.46389E+18,801543930,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",metro_man,0,FALSE,FALSE,NA,NA
1299,@Tntlovesbnb I was waiting you to post yours lmao,FALSE,0,Tntlovesbnb,11/25/2021 14:16,FALSE,1.46387E+18,1.46387E+18,801543930,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",metro_man,0,FALSE,FALSE,NA,NA
1300,"800 Carlyle Apartments feature everything you need to live the high life, without breaking the bank. With a yellow… https://t.co/YqSWSEU7Sy",FALSE,0,NA,11/25/2021 14:01,TRUE,NA,1.46387E+18,NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",800Carlyle,0,FALSE,FALSE,NA,NA
1301,@SeauxCocoa MF put nutella on there <U+0001F923><U+0001F923>,FALSE,0,SeauxCocoa,11/25/2021 13:56,FALSE,1.46385E+18,1.46387E+18,166599038,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",metro_man,0,FALSE,FALSE,NA,NA
1302,Ain't been on metro in years man almost forgot <U+0001F62D><U+0001F62D><U+0001F923><U+0001F914>,FALSE,0,NA,11/25/2021 13:54,FALSE,NA,1.46387E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GFrienn,0,FALSE,FALSE,NA,NA
1303,@JFeinsteinBooks DanSnyder wants local concessions to build a new stadium because he is “committed to the DMV commu… https://t.co/uXogHtLGhn,FALSE,0,JFeinsteinBooks,11/25/2021 13:06,TRUE,NA,1.46386E+18,2804260904,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JamMasterYo,0,FALSE,FALSE,NA,NA
1304,@EBJunkies DanSnyder wants local concessions to build a new stadium because he is “committed to the DMV community”?… https://t.co/GtU8hXVyBr,FALSE,0,EBJunkies,11/25/2021 13:06,TRUE,NA,1.46386E+18,19612760,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JamMasterYo,0,FALSE,FALSE,NA,NA
1305,@granthpaulsen DanSnyder wants local concessions to build a new stadium because he is “committed to the DMV communi… https://t.co/0DmFSbeplX,FALSE,0,granthpaulsen,11/25/2021 13:05,TRUE,NA,1.46386E+18,24391041,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JamMasterYo,0,FALSE,FALSE,NA,NA
1306,@dcsportsbog DanSnyder wants local concessions to build a new stadium because he is “committed to the DMV community… https://t.co/Vcx4qm7TjS,FALSE,0,dcsportsbog,11/25/2021 13:05,TRUE,NA,1.46386E+18,15234542,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JamMasterYo,0,FALSE,FALSE,NA,NA
1307,@funnydanny DanSnyder wants local concessions to build a new stadium because he is “committed to the DMV community”… https://t.co/8QwwlpmcvB,FALSE,0,funnydanny,11/25/2021 13:05,TRUE,NA,1.46386E+18,31156984,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JamMasterYo,0,FALSE,FALSE,NA,NA
1308,@hyperion1997 when we were in solothurn at metro boutique and you roasted the one employee because she was from aargau,FALSE,1,hyperion1997,11/25/2021 13:01,FALSE,1.46385E+18,1.46386E+18,1.29462E+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",squuishy,0,FALSE,FALSE,NA,NA
1309,"Rick Ross &amp; Jeezy - Rick Ross - Neighborhood Drug Dealer Prod. By Metro Boomin https://t.co/sDei5TL5kT. 
click &amp; play",FALSE,0,NA,11/25/2021 12:42,FALSE,NA,1.46385E+18,NA,"<a href=""https://radio.co"" rel=""nofollow"">Radio.co now playing</a>",HHNSradio,0,FALSE,FALSE,NA,NA
1310,"Happy Thanksgiving!<U+0001F983>

Metro service information for Thanksgiving, November 25: https://t.co/Q0sPrvDuPs #wmata https://t.co/bAGej22g2q",FALSE,22,NA,11/25/2021 12:41,FALSE,NA,1.46385E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wmata,10,FALSE,FALSE,NA,NA
1311,Karma .Richard Madeley confirms he’s had Covid booster jab with wife Judy Finnigan https://t.co/8lps00Owaz via @MetroUK,FALSE,1,NA,11/25/2021 12:04,FALSE,NA,1.46384E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",psychicsam,0,FALSE,FALSE,NA,NA
1312,"@taylorambrosiaw <U+0001F914> Hmm…Sounds like someone’s extremely envious of your natural beauty, your naturally beautiful hai… https://t.co/1T3lzPMhpc",FALSE,1,taylorambrosiaw,11/25/2021 11:59,TRUE,1.46361E+18,1.46384E+18,2398807873,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Have2Care,0,FALSE,FALSE,NA,NA
1313,Metro: Unwanted dog hasn't had a single viewing since arriving at shelter 142 days ago Metro: Unwanted dog hasn't h… https://t.co/2lTWFdxz9b,FALSE,1,NA,11/25/2021 11:43,TRUE,NA,1.46384E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",SharminHaque86,2,FALSE,FALSE,NA,NA
1314,Thanksgiving Day weather Atlanta | Metro area will be dry most of the day https://t.co/DoH2zfEXMn,FALSE,0,NA,11/25/2021 11:41,FALSE,NA,1.46384E+18,NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",TheChestnutPost,0,FALSE,FALSE,NA,NA
1315,"On Thanksgiving Day, Thursday, November 25, Metro will operate:

<U+0001F687>Metrorail- from 7 a.m. until midnight
<U+0001F68C>Metrobus-… https://t.co/M6CQ29Jar7",FALSE,1,NA,11/25/2021 11:30,TRUE,NA,1.46383E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",mococommuter,1,FALSE,FALSE,NA,NA
1316,"Cardi B, Offset, Ariana Grande, P Tizi, Juice WRLD, Bruno Mars, Lil Pump, Travis Scott, Young Dolph, Blueface, Lil… https://t.co/WbizVorDw4",FALSE,0,NA,11/25/2021 11:11,TRUE,NA,1.46383E+18,NA,"<a href=""https://radio.co"" rel=""nofollow"">Radio.co now playing</a>",HHNSradio,0,FALSE,FALSE,NA,NA
1317,"RT: They're back! #TheGrandTour https://t.co/o5R0PlwB2i...
Watch Now: https://t.co/qaRXC5eoUr https://t.co/6NR92f0nzT",FALSE,3,NA,11/25/2021 10:10,FALSE,NA,1.46381E+18,NA,"<a href=""https://www.watchthegrandtouronline.co.uk/"" rel=""nofollow"">Grand Tour News</a>",grandtournews,0,FALSE,FALSE,NA,NA
1318,Awake. I know my smokers are MFn tired of me.,FALSE,1,NA,11/25/2021 9:49,FALSE,NA,1.46381E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",metro_man,0,FALSE,FALSE,NA,NA
1319,@LEWIS05704094 @MetroUK Metro is an elite producer of mass propaganda by the elite,FALSE,1,LEWIS05704094,11/25/2021 8:35,FALSE,1.46363E+18,1.46379E+18,1.44765E+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MyHerbFoods,0,FALSE,FALSE,NA,NA
1320,@lolzord_ Metro Station fans when they see some fat guy with brown hair (mason musso reference),FALSE,0,lolzord_,11/25/2021 8:27,FALSE,1.46379E+18,1.46379E+18,1.35866E+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Evan_Sonne,0,FALSE,FALSE,NA,NA
1321,"VIDEO: Man causes dramatic scene, spits in deputy’s face at pumpkin patch - KRQE News 13 https://t.co/u2dB1XXTV2",FALSE,0,NA,11/25/2021 8:17,FALSE,NA,1.46378E+18,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",StateStatus_NM,0,FALSE,FALSE,NA,NA
1322,These are the metro areas where most people are moving to. #BestPlaces  https://t.co/TsXXgobTg2,FALSE,1,NA,11/25/2021 7:35,FALSE,NA,1.46377E+18,NA,"<a href=""http://www.naytev.com"" rel=""nofollow"">Naytev</a>",usnews,0,FALSE,FALSE,NA,NA
1323,"Cardi B, Offset, Ariana Grande, P Tizi, Juice WRLD, Bruno Mars, Lil Pump, Travis Scott, Young Dolph, Blueface, Lil… https://t.co/qxKyKNN0aM",FALSE,0,NA,11/25/2021 6:44,TRUE,NA,1.46376E+18,NA,"<a href=""https://radio.co"" rel=""nofollow"">Radio.co now playing</a>",HHNSradio,1,FALSE,FALSE,NA,NA
1324,"@Svengoolie @MeTV Also check out ""#SaturdayMorningCartoons,"" featuring three-hour festivals of classic Max Fleische… https://t.co/y56jidM8Ho",FALSE,5,chrishambyfilms,11/25/2021 6:22,TRUE,1.46373E+18,1.46375E+18,3593644397,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",chrishambyfilms,0,FALSE,FALSE,NA,NA
1325,@kingduncan42 And what metro and if you have more than one location put which one a show is at in huge font!,FALSE,1,kingduncan42,11/25/2021 6:16,FALSE,1.46353E+18,1.46375E+18,185186156,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JuliaDMajor,0,FALSE,FALSE,NA,NA
1326,@kaori_lina @BadBunnyTwitch @Metro_Gn0me Easily,FALSE,0,kaori_lina,11/25/2021 6:10,FALSE,1.46374E+18,1.46375E+18,799859012,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KevlarBooty,0,FALSE,FALSE,NA,NA
1327,You can avoid weather extremes in these metro areas. https://t.co/Q6BZVzqJka,FALSE,2,NA,11/25/2021 6:03,FALSE,NA,1.46375E+18,NA,"<a href=""http://www.naytev.com"" rel=""nofollow"">Naytev</a>",usnews,0,FALSE,FALSE,NA,NA
1328,"Ranking cities by how much they are affected by  the “organized retail crime,” which tends to refer to multiple peo… https://t.co/0ilWy5I9wo",FALSE,6,NA,11/25/2021 5:18,TRUE,NA,1.46374E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nettermike,4,FALSE,FALSE,NA,NA
1329,Trying to figure out how extensive I want my underground metro in Cities: Skylines to be. Should I just connect the… https://t.co/zIccugg9qj,FALSE,7,NA,11/25/2021 5:13,TRUE,NA,1.46374E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ClassHuggle,0,FALSE,FALSE,NA,NA
1330,Westbound 6-car RD/Twinbrook Train 192 has been holding at Metro Center on track 2 for at least 5 mins. (12:11am),FALSE,0,NA,11/25/2021 5:11,FALSE,NA,1.46374E+18,NA,"<a href=""http://www.dcmetrohero.com"" rel=""nofollow"">MetroHero Bot (RD)</a>",metroherobot_rd,0,FALSE,FALSE,NA,NA
1331,Westbound 6-car RD/Twinbrook Train 192 has been holding at Metro Center on track 2 for at least 5 mins. (12:11am),FALSE,0,NA,11/25/2021 5:11,FALSE,NA,1.46374E+18,NA,"<a href=""https://play.google.com/store/apps/details?id=com.hodgepig.wmata"" rel=""nofollow"">MetroHero Bot</a>",metroheroalerts,0,FALSE,FALSE,NA,NA
1332,Eastbound 6-car BL/Largo Town Center Train 491 has been holding at Metro Center on track 1 for at least 5 mins. (12:07am),FALSE,0,NA,11/25/2021 5:07,FALSE,NA,1.46374E+18,NA,"<a href=""http://www.dcmetrohero.com"" rel=""nofollow"">MetroHero Bot (BL)</a>",metroherobot_bl,0,FALSE,FALSE,NA,NA
1333,Eastbound 6-car BL/Largo Town Center Train 491 has been holding at Metro Center on track 1 for at least 5 mins. (12:07am),FALSE,0,NA,11/25/2021 5:07,FALSE,NA,1.46374E+18,NA,"<a href=""https://play.google.com/store/apps/details?id=com.hodgepig.wmata"" rel=""nofollow"">MetroHero Bot</a>",metroheroalerts,0,FALSE,FALSE,NA,NA
1334,I know it’s bad rn… but taking the metro from Noma to Dupont rn to go out w friends from preschool is <U+0001F62D><U+0001F614><U+0001F44D> we live in cities - lorde,FALSE,21,NA,11/25/2021 4:31,FALSE,NA,1.46373E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",andrewdefrank,0,FALSE,FALSE,NA,NA
1335,A pledge to end traffic deaths gets slow support in Congress. 226 apartments are planned for the Grosvenor-Strathmo… https://t.co/L83E1TiCm4,FALSE,2,NA,11/25/2021 4:24,TRUE,NA,1.46373E+18,NA,"<a href=""https://ggwash.org/"" rel=""nofollow"">Tweeter Tweeter Washington</a>",ggwash,0,FALSE,FALSE,NA,NA
1336,Dubai Metro timings extended for Sheikh Zayed Road run https://t.co/kIiUK8AuUq,FALSE,1,NA,11/25/2021 4:04,FALSE,NA,1.46372E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SorishaPragyan,0,FALSE,FALSE,NA,NA
1337,"FYI: I based the Karaoke bar loosely on my favorite gay bar in the DC Metro area, Freddie’s Beach Bar &amp; Restaurant.… https://t.co/OyMJ953acH",FALSE,32,VScrivanoKelley,11/25/2021 3:52,TRUE,1.46372E+18,1.46372E+18,372595980,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",VScrivanoKelley,1,FALSE,FALSE,NA,NA
1338,A Las Vegas woman was arrested at McCarran International Airport over the weekend after causing a disturbance on a… https://t.co/BI8d65Cf2C,FALSE,0,NA,11/25/2021 3:43,TRUE,NA,1.46371E+18,NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">SkyNetDev1</a>",SkyNetPlatform,0,FALSE,FALSE,NA,NA
1339,Man and Woman Shot (an additional woman was grazed by a bullet) 7:22 pm in Columbia Heights near metro | PoPville https://t.co/96MEHZChRT,FALSE,0,NA,11/25/2021 3:22,FALSE,NA,1.46371E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",tatzanx,0,FALSE,FALSE,NA,NA
1340,Taking the metro home from a hockey game was a great visual for the kids about whiteness and hockey and racial segr… https://t.co/ZUvU9eRpzD,FALSE,8,NA,11/25/2021 3:16,TRUE,NA,1.46371E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",maya_brennan,0,FALSE,FALSE,NA,NA
1341,"@DeborahKennyHVA @TheRevAl Hasn’t been the Deep South in about 40 years … let me guess, bored, depressed privileged NY metro honkie?",FALSE,0,DeborahKennyHVA,11/25/2021 3:15,FALSE,1.46368E+18,1.46371E+18,243324920,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BigLarnarld,0,FALSE,FALSE,NA,NA
1342,A pledge to end traffic deaths gets slow support in Congress. 226 apartments are planned for the Grosvenor-Strathmo… https://t.co/P0FF5bNqQ9,FALSE,0,NA,11/25/2021 2:56,TRUE,NA,1.4637E+18,NA,"<a href=""https://ggwash.org/"" rel=""nofollow"">Tweeter Tweeter Washington</a>",ggwash,0,FALSE,FALSE,NA,NA
1343,"@JoeHardwick67 @EdwardGLuce Well, perhaps open carry should never be allowed at officially permitted marches or dem… https://t.co/gXCDmw3XLO",FALSE,0,JoeHardwick67,11/25/2021 2:55,TRUE,1.4635E+18,1.4637E+18,108791520,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",noaltfacts,0,FALSE,FALSE,NA,NA
1344,kids who ain’t have a ride and took that mf metro bus https://t.co/l4LakaPaMD https://t.co/QrSIHgcY6s,FALSE,0,NA,11/25/2021 2:34,FALSE,NA,1.4637E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_SpruillA,0,FALSE,FALSE,NA,NA
1345,When you see the Metro doors close and that guy who was trying to start a conversation with you even though you cle… https://t.co/Gmj1Pblsao,FALSE,0,NA,11/25/2021 1:59,TRUE,NA,1.46369E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlexPalombo,0,FALSE,FALSE,NA,NA
1346,"New Traditions for Afghan Immigrants via Lapis in DC-By marinating halal turkey in Afghan ingredients– garlic, ging… https://t.co/DSTrX3yUre",FALSE,1,NA,11/25/2021 1:31,TRUE,NA,1.46368E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SteveKiviat,0,FALSE,FALSE,NA,NA
1347,"March can't get here soon enough
#choirboy #riki @ Metro Baltimore https://t.co/CvcwkjKtOX",FALSE,0,NA,11/25/2021 1:26,FALSE,NA,1.46368E+18,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",topo_poops,0,FALSE,FALSE,-76.61678,39.30889
1348,@JustinWeather @TonyPannWBAL @wbaltv11 I’m banking on a pre Christmas snow. Don’t think this will be it for Baltimo… https://t.co/VLiDJ1SyF4,FALSE,0,JustinWeather,11/25/2021 1:12,TRUE,1.46362E+18,1.46368E+18,11996222,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",laxstar4,0,FALSE,FALSE,NA,NA
1349,#AlwaysOn reference just mentioned on KRQE News 13 <U+21A6> Local teens can participate in mural at skate park https://t.co/xj4rf2oZJK,FALSE,0,NA,11/25/2021 0:42,FALSE,NA,1.46367E+18,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",krqelive,0,FALSE,FALSE,NA,NA
1350,"When it comes to kids using public transportation to move around on their own, I think DC def up there with NYC. DC… https://t.co/nk70gmdKj5",FALSE,0,NA,11/25/2021 0:41,TRUE,NA,1.46367E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Minne_miraaa,0,FALSE,FALSE,NA,NA
1351,Idea for improving Metro but only for me: get Tokyo Toni to do the station announcements. Regina Hall and/or Taraji are also acceptable.,FALSE,1,NA,11/25/2021 0:38,FALSE,NA,1.46367E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rondtjr,0,FALSE,FALSE,NA,NA
1352,Find the right metro area for raising your kids.  https://t.co/1FrJcpBFS7,FALSE,2,NA,11/25/2021 0:37,FALSE,NA,1.46367E+18,NA,"<a href=""http://www.naytev.com"" rel=""nofollow"">Naytev</a>",usnews,0,FALSE,FALSE,NA,NA
1353,"Just another update regarding the Metro in DC. Make sure to plan ahead of your trip!
#reedrow #livereedrow https://t.co/B4UB4VJqXo",FALSE,0,NA,11/25/2021 0:27,FALSE,NA,1.46367E+18,NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",LiveReedRow,0,FALSE,FALSE,NA,NA
1354,"@dmtrubman Odd straw-person question.

Fairly common that taxing is a legislative issue.

There are examples out th… https://t.co/eVKVffbplJ",FALSE,3,dmtrubman,11/25/2021 0:22,TRUE,1.46366E+18,1.46366E+18,47275918,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HavlinMichael,0,FALSE,FALSE,NA,NA
1355,Montgomery County and Metro are advancing plans for a massive development on some public land around the White Flin… https://t.co/Ys8yBmERbn,FALSE,1,NA,11/25/2021 0:00,TRUE,NA,1.46366E+18,NA,"<a href=""https://trueanthem.com/"" rel=""nofollow"">True Anthem</a>",BaltBizOnline,0,FALSE,FALSE,NA,NA
1356,"With #COVID19 cases on the rise, @PPI_Insights' @svscarpino reminds us to wear masks &amp; get tested this holiday seas… https://t.co/52JPL0u75m",FALSE,21,NA,11/24/2021 23:55,TRUE,NA,1.46366E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RickABright,5,FALSE,FALSE,NA,NA
1357,New Traditions And A Helping Hand for Immigrants In The Metro Area This Thanksgiving – DCist https://t.co/aWKpJTKQcG,FALSE,0,NA,11/24/2021 23:21,FALSE,NA,1.46365E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",saxena_neel,0,FALSE,FALSE,NA,NA
1358,Another reason to dine at @lapisdc #AfghanRefugees  https://t.co/KERRLX3jwk,FALSE,1,NA,11/24/2021 23:21,FALSE,NA,1.46365E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",WenchiY,0,FALSE,FALSE,NA,NA
1359,"When metro service reduced, I took advantage of @bikeshare’s free 30-day membership. It just expired, but I was abl… https://t.co/rIIQYlQvky",FALSE,0,NA,11/24/2021 23:09,TRUE,NA,1.46365E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DougKlain,0,FALSE,FALSE,NA,NA
1360,@gbfergason @ted_into @CancelledNinja @JackPosobiec Hanging out with friends at a frat party her business. It shoul… https://t.co/NIYQSCCCtO,FALSE,1,gbfergason,11/24/2021 23:01,TRUE,1.46364E+18,1.46364E+18,2855949487,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",d2plai,0,FALSE,FALSE,NA,NA
1361,living in DC means i can just take a metro ride to the washington monument and snap pics of it for me to turn into… https://t.co/LVh27vfOcX,FALSE,4,NA,11/24/2021 22:58,TRUE,NA,1.46364E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mikadll,0,FALSE,FALSE,NA,NA
1362,Officially announcing the judges for DC Web Fest X!! Meet Patty Meyers! Patty is a freelance film producer in the W… https://t.co/xx7JCcXMgi,FALSE,0,NA,11/24/2021 22:48,TRUE,NA,1.46364E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DCWebFest,0,FALSE,FALSE,NA,NA
1363,"My Maryland masterpiece is complete. I chose brick walls to represent Camden yards, and one accent wall representin… https://t.co/j1gHKxOVuZ",FALSE,0,Fake_Farrah,11/24/2021 22:34,TRUE,1.46362E+18,1.46364E+18,9.4951E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Fake_Farrah,0,FALSE,FALSE,NA,NA
1364,@thatgirlvondra Both but them coils are speaking.,FALSE,0,thatgirlvondra,11/24/2021 22:34,FALSE,1.46362E+18,1.46364E+18,7.34809E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",metro_man,0,FALSE,FALSE,NA,NA
1365,My Spotify top song is most likely Shake It by Metro Station,FALSE,2,NA,11/24/2021 22:32,FALSE,NA,1.46364E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dejahoney,0,FALSE,FALSE,NA,NA
1366,"@Drakefrompg Can’t beat getting dropped off but if you park at one of the md/va stations and metro in, you’re only… https://t.co/tlNzr7PVz2",FALSE,0,Drakefrompg,11/24/2021 22:32,TRUE,1.46364E+18,1.46364E+18,30214282,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SlikVik,0,FALSE,FALSE,NA,NA
1367,I wonder if it’s in the metro training manual for booth workers to ignore u for as long as humanly possible before… https://t.co/2esyRmseWo,FALSE,2,NA,11/24/2021 22:28,TRUE,NA,1.46364E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",copsarecomin,0,FALSE,FALSE,NA,NA
1368,@Drakefrompg Nah that metro access is too clutch,FALSE,0,Drakefrompg,11/24/2021 22:27,FALSE,1.46363E+18,1.46364E+18,30214282,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SlikVik,0,FALSE,FALSE,NA,NA
1369,@AdamTuss They need Metro ;),FALSE,1,AdamTuss,11/24/2021 22:22,FALSE,1.46363E+18,1.46363E+18,18722097,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jkyllhyde,0,FALSE,FALSE,NA,NA
1370,@Just____GB Good luck! I’m sure that thang gonna hit!,FALSE,0,Just____GB,11/24/2021 22:20,FALSE,1.46363E+18,1.46363E+18,130573707,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",metro_man,0,FALSE,FALSE,NA,NA
1371,@SeauxCocoa Love this &amp; love y’all together,FALSE,0,SeauxCocoa,11/24/2021 22:19,FALSE,1.46362E+18,1.46363E+18,166599038,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",metro_man,0,FALSE,FALSE,NA,NA
1372,"Spend the night, Uber, Lyft, Metro, Metro Bus, Ride On, or Flash Bus.  So many options for those of us in this area… https://t.co/OqxxLNCHEv",FALSE,0,NA,11/24/2021 22:17,TRUE,NA,1.46363E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JTTallman,0,FALSE,FALSE,NA,NA
1373,We're doing a cheeky little after-work Metro Exodus stream. Come join me to hear my butter-soft Yorkshire accent an… https://t.co/meTor37DgT,FALSE,2,NA,11/24/2021 22:13,TRUE,NA,1.46363E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",BigTrotsky,0,FALSE,FALSE,NA,NA
1374,@tommillar_uk @JustMelissa81 @JelenaWild0 @WinterOakPress @TaniaHopkins3 @karthik_es @KarenJukes2 @jalinvic… https://t.co/LregPO7JmI,FALSE,1,tommillar_uk,11/24/2021 22:03,TRUE,1.46363E+18,1.46363E+18,227396440,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RevengeBunny,0,FALSE,FALSE,NA,NA
1375,@SocialSecurity  I need to make an in person appointment at the Seattle Metro office and they won’t pick up their p… https://t.co/V1JjsbWu4Z,FALSE,0,SocialSecurity,11/24/2021 22:00,TRUE,NA,1.46363E+18,39580052,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kamerawork,0,FALSE,FALSE,NA,NA
